103,65.5988
104,61.7999
105,60.7024
106,57.5045
107,54.7021
108,52.7787
109,48.7018
110,41.7936
111,35.1188
112,22.0517
113,16.1466
114,65.6836
115,63.2601
116,60.3643
117,57.6056
118,52.8326
119,48.8494
120,46.3543
121,44.3049
122,37.5009
123,33.4034
124,32.3944
125,70.0135
126,63.8205
127,59.5902
128,59.0163
129,58.4471
130,49.8062
131,48.001
132,39.3915
133,38.6649
134,33.2163
135,32.4652
136,74.5343
273,63.7204
274,61.5746
275,61.3391
276,62.9189
277,58.8353
278,53.1332
279,51.0186
280,45.5719
281,31.2075
282,18.9775
283,16.6673
284,65.158
285,61.6491
286,59.9906
287,54.1722
288,53.514
289,49.6887
290,43.6441
291,39.9403
292,38.1444
293,34.6757
294,29.4963
295,67.5703
296,60.553
297,57.7541
298,51.979
299,48.7805
300,47.0777
301,42.6264
302,35.5944
303,37.2194
304,30.2767
305,30.2616
306,65.5694
443,64.7597
444,68.6289
445,60.5625
446,62.6227
447,55.1883
448,52.8796
449,52.5594
450,46.7448
451,32.3491
452,22.9176
453,18.3738
454,70.2035
455,69.8406
456,64.1397
457,60.6958
458,59.697
459,52.104
460,51.2807
461,42.8687
462,39.4341
463,38.9
464,32.9582
465,70.6374
466,72.2528
467,68.9017
468,66.9214
469,60.9125
470,54.5566
471,50.0954
472,47.9936
473,45.6364
474,42.2227
475,33.9484
476,67.9938
