137,70.233
138,74.7202
139,70.0316
140,66.949
141,62.0167
142,62.3205
143,49.9673
144,42.0378
145,33.1492
146,23.3911
147,16.1466
148,71.5203
149,62.491
150,58.0603
151,55.8285
152,57.7296
153,51.5376
154,49.2089
155,42.669
156,37.0359
157,33.1456
158,32.1415
159,65.9125
160,51.2157
161,64.4492
162,63.9823
163,57.4211
164,50.8315
165,44.9366
166,43.8159
167,37.9661
168,34.4285
169,33.5748
170,67.511
307,63.0174
308,64.1572
309,62.1844
310,60.7919
311,58.3698
312,55.9583
313,48.7814
314,43.7927
315,28.0868
316,17.6511
317,16.1633
318,64.0626
319,61.991
320,59.2299
321,60.1306
322,51.9199
323,50.7319
324,43.1891
325,37.8387
326,37.7662
327,31.932
328,28.1535
329,64.8048
330,60.6129
331,56.2783
332,55.782
333,54.1572
334,51.0988
335,44.596
336,43.7187
337,33.6164
338,32.5106
339,30.6982
340,66.4408
477,65.5021
478,61.1351
479,59.5459
480,62.5072
481,59.4984
482,53.441
483,55.3611
484,45.7146
485,31.1026
486,24.2358
487,18.6872
488,67.5519
489,70.7007
490,70.1548
491,66.6812
492,60.8366
493,58.6092
494,50.9237
495,41.647
496,41.6784
497,34.3564
498,30.9636
499,71.1359
500,63.7941
501,65.6023
502,62.5639
503,58.4709
504,58.8571
505,50.5253
506,50.3359
507,37.7031
508,34.6937
509,28.618
510,72.7853
