35,62.9588
36,57.0793
37,51.8439
38,51.6335
39,48.86
40,45.1046
41,42.4949
42,34.8872
43,31.3473
44,19.0404
45,16.1006
46,58.2845
47,56.8476
48,54.4645
49,47.7378
50,48.2594
51,39.8596
52,37.898
53,31.3927
54,31.7121
55,27.8848
56,29.3948
57,57.5867
58,58.1398
59,52.7476
60,44.6905
61,49.3781
62,50.7191
63,41.9407
64,39.7081
65,37.2808
66,35.6967
67,27.8214
68,69.9604
69,65.281
70,64.3809
71,65.7372
72,68.6536
73,58.8016
74,55.9095
75,47.527
76,42.7151
77,30.4619
78,20.1439
79,18.6045
80,63.5084
81,58.7959
82,59.4915
83,53.1128
84,50.5784
85,50.0572
86,42.2137
87,38.3727
88,32.697
89,34.4544
90,29.9335
91,67.6742
92,62.0594
93,59.1408
94,62.0744
95,55.9648
96,50.5545
97,48.0445
98,43.96
99,39.6435
100,43.7125
101,33.084
102,77.2226
103,65.5988
104,61.7999
105,60.7024
106,57.5045
107,54.7021
108,52.7787
109,48.7018
110,41.7936
111,35.1188
112,22.0517
113,16.1466
114,65.6836
115,63.2601
116,60.3643
117,57.6056
118,52.8326
119,48.8494
120,46.3543
121,44.3049
122,37.5009
123,33.4034
124,32.3944
125,70.0135
126,63.8205
127,59.5902
128,59.0163
129,58.4471
130,49.8062
131,48.001
132,39.3915
133,38.6649
134,33.2163
135,32.4652
136,74.5343
137,70.233
138,74.7202
139,70.0316
140,66.949
141,62.0167
142,62.3205
143,49.9673
144,42.0378
145,33.1492
146,23.3911
147,16.1466
148,71.5203
149,62.491
150,58.0603
151,55.8285
152,57.7296
153,51.5376
154,49.2089
155,42.669
156,37.0359
157,33.1456
158,32.1415
159,65.9125
160,51.2157
161,64.4492
162,63.9823
163,57.4211
164,50.8315
165,44.9366
166,43.8159
167,37.9661
168,34.4285
169,33.5748
170,67.511
205,65.4304
206,61.9784
207,60.6536
208,56.3198
209,56.8202
210,53.27
211,48.0282
212,44.5712
213,27.3416
214,19.3861
215,17.301
216,61.3127
217,60.5541
218,60.4048
219,52.9654
220,50.7295
221,51.546
222,43.0661
223,43.5299
224,37.5632
225,33.4096
226,29.8204
227,60.7049
228,62.4242
229,59.6005
230,55.6546
231,54.8414
232,52.3725
233,49.6385
234,43.1487
235,39.3187
236,32.9439
237,32.7549
238,68.0506
239,61.6565
240,62.1684
241,57.7464
242,58.2435
243,55.0184
244,42.8735
245,40.7428
246,34.5146
247,25.5944
248,18.2199
249,16.1633
250,65.7603
251,59.7203
252,56.5995
253,52.047
254,53.5729
255,49.1397
256,43.4934
257,39.4935
258,33.076
259,31.7248
260,23.9911
261,60.972
262,62.2893
263,53.3461
264,55.3395
265,54.2198
266,43.9056
267,45.5909
268,38.6675
269,36.1844
270,30.945
271,25.8019
272,66.9719
273,63.7204
274,61.5746
275,61.3391
276,62.9189
277,58.8353
278,53.1332
279,51.0186
280,45.5719
281,31.2075
282,18.9775
283,16.6673
284,65.158
285,61.6491
286,59.9906
287,54.1722
288,53.514
289,49.6887
290,43.6441
291,39.9403
292,38.1444
293,34.6757
294,29.4963
295,67.5703
296,60.553
297,57.7541
298,51.979
299,48.7805
300,47.0777
301,42.6264
302,35.5944
303,37.2194
304,30.2767
305,30.2616
306,65.5694
307,63.0174
308,64.1572
309,62.1844
310,60.7919
311,58.3698
312,55.9583
313,48.7814
314,43.7927
315,28.0868
316,17.6511
317,16.1633
318,64.0626
319,61.991
320,59.2299
321,60.1306
322,51.9199
323,50.7319
324,43.1891
325,37.8387
326,37.7662
327,31.932
328,28.1535
329,64.8048
330,60.6129
331,56.2783
332,55.782
333,54.1572
334,51.0988
335,44.596
336,43.7187
337,33.6164
338,32.5106
339,30.6982
340,66.4408
375,65.7687
376,63.4215
377,61.9966
378,64.4079
379,59.6799
380,54.9436
381,53.9897
382,41.4256
383,36.766
384,21.1477
385,19.3684
386,64.2271
387,64.4888
388,64.353
389,57.3845
390,63.0952
391,57.6782
392,52.6278
393,49.5514
394,47.7689
395,38.9519
396,38.971
397,63.2464
398,63.2578
399,66.0993
400,68.3569
401,60.2226
402,59.8319
403,56.2792
404,53.2123
405,52.216
406,45.2489
407,43.4799
408,64.0715
409,60.5077
410,63.069
411,60.5047
412,60.4385
413,60.9523
414,58.5701
415,57.4601
416,47.7702
417,42.6943
418,24.0805
419,20.5006
420,66.1127
421,64.3142
422,62.4069
423,58.5979
424,56.4387
425,56.4155
426,55.9483
427,49.8097
428,45.9352
429,44.307
430,39.0661
431,64.6319
432,66.2054
433,59.358
434,62.6466
435,58.6304
436,58.4561
437,56.9361
438,47.6105
439,47.6671
440,45.6429
441,39.174
442,71.42
443,64.7597
444,68.6289
445,60.5625
446,62.6227
447,55.1883
448,52.8796
449,52.5594
450,46.7448
451,32.3491
452,22.9176
453,18.3738
454,70.2035
455,69.8406
456,64.1397
457,60.6958
458,59.697
459,52.104
460,51.2807
461,42.8687
462,39.4341
463,38.9
464,32.9582
465,70.6374
466,72.2528
467,68.9017
468,66.9214
469,60.9125
470,54.5566
471,50.0954
472,47.9936
473,45.6364
474,42.2227
475,33.9484
476,67.9938
477,65.5021
478,61.1351
479,59.5459
480,62.5072
481,59.4984
482,53.441
483,55.3611
484,45.7146
485,31.1026
486,24.2358
487,18.6872
488,67.5519
489,70.7007
490,70.1548
491,66.6812
492,60.8366
493,58.6092
494,50.9237
495,41.647
496,41.6784
497,34.3564
498,30.9636
499,71.1359
500,63.7941
501,65.6023
502,62.5639
503,58.4709
504,58.8571
505,50.5253
506,50.3359
507,37.7031
508,34.6937
509,28.618
510,72.7853
511,73.4598
512,69.0675
513,66.3949
514,67.5743
515,66.9279
516,61.0619
517,58.4844
518,50.2333
519,28.9362
520,18.155
521,17.301
522,70.9556
523,69.7862
524,68.586
525,59.9938
526,62.2671
527,54.5342
528,49.7113
529,39.8786
530,35.9568
531,30.2994
532,28.3294
533,73.8813
534,71.7855
535,68.3857
536,64.8663
537,63.7141
538,51.8041
539,46.8592
540,43.3661
541,36.188
542,29.6768
543,31.8085
544,74.0412
