1,64.6665
2,62.6507
3,64.9848
4,60.598
5,59.1417
6,50.0878
7,43.1215
8,38.6836
9,25.1421
10,22.1792
11,17.4931
12,71.3532
13,64.8194
14,58.4954
15,55.9602
16,49.9376
17,43.0131
18,40.815
19,37.6017
20,33.5479
21,28.687
22,25.5271
23,71.399
24,66.0942
25,69.7647
26,54.9202
27,51.2427
28,52.2907
29,44.0229
30,41.2735
31,38.098
32,32.8187
33,28.7812
34,71.7413
171,64.7498
172,63.3113
173,66.469
174,63.9662
175,58.5783
176,51.8796
177,49.6129
178,36.0628
179,27.3088
180,18.92
181,18.5861
182,60.5659
183,63.5159
184,60.6023
185,55.7472
186,54.6881
187,49.0996
188,42.1419
189,41.8971
190,35.8227
191,32.4176
192,27.8992
193,61.5192
194,60.3153
195,61.5467
196,55.3484
197,48.6965
198,45.5632
199,47.4831
200,42.281
201,39.6815
202,29.7227
203,29.6187
204,66.2921
341,61.5876
342,58.7375
343,61.3826
344,55.1461
345,50.1682
346,50.261
347,48.4435
348,44.2703
349,26.6524
350,19.413
351,16.7971
352,67.7714
353,59.5925
354,60.5007
355,59.0181
356,52.8511
357,50.0848
358,43.0888
359,39.7204
360,39.9267
361,33.4827
362,34.9407
363,67.9441
364,66.8459
365,62.617
366,61.9676
367,57.2345
368,55.3104
369,56.2786
370,44.2993
371,45.378
372,39.094
373,37.6628
374,67.1693
