ref13,2.0
ref17,2.4
ref26,2.0
ref27,2.0
ref29,2.2
ref33,3.0
ref36,2.2
ref38,2.3
ref48,2.2
ref57,1.8
ref81,2.4
ref83,2.5
ref90,2.5
ref94,2.4
ref96,2.8
ref97,2.0
ref100,3.0
ref103,2.2
ref104,2.4444444444444446
ref110,2.2
ref111,1.9
ref136,2.2
ref138,2.090909090909091
ref140,2.8181818181818183
ref145,3.0
ref147,2.0
ref150,2.4444444444444446
ref155,2.5454545454545454
ref156,2.6
ref158,2.2
ref159,1.5
ref160,1.7
ref165,2.3
ref168,2.2
ref176,3.0
ref181,2.3
ref195,2.3
ref198,2.2
ref202,2.0
ref203,1.8
ref206,2.555555555555556
ref209,2.8
ref212,2.2
ref219,1.5
ref221,2.333333333333333
ref223,3.0
ref226,2.2
ref227,2.6
ref229,2.2
ref236,1.7
ref240,2.4
ref246,1.5
ref248,2.1818181818181817
ref254,2.555555555555556
ref257,1.4
ref259,3.0
ref263,3.0
ref269,3.0
ref270,1.7
ref272,2.111111111111111
ref273,2.3
ref277,2.3
ref280,2.363636363636364
ref281,2.333333333333333
ref283,2.2222222222222223
ref286,2.2
ref289,1.4545454545454546
ref291,2.1666666666666665
ref296,2.2
ref299,2.1
ref301,1.8888888888888888
ref305,3.0
ref307,1.2222222222222223
ref310,2.3
ref313,2.3
ref318,1.6
ref319,1.9
ref322,2.8
ref329,2.0
ref333,2.4
ref334,2.4444444444444446
ref345,2.3
ref348,1.5
ref352,2.8
ref353,2.2
ref360,2.1818181818181817
ref364,1.5
ref367,2.2
ref370,1.6666666666666667
ref371,1.5
ref382,1.7777777777777777
ref386,2.4
ref390,2.8
ref393,2.8
ref395,2.7
ref396,2.4444444444444446
ref409,1.5
ref411,2.5454545454545454
ref417,2.0
ref419,1.5
ref421,2.5
ref423,2.2
ref425,2.0
ref435,2.5
ref437,2.2
ref441,2.8
ref446,1.9090909090909087
ref449,2.2
ref452,2.2
ref457,2.6
ref460,2.8
ref462,2.2
ref469,2.7
ref472,2.6
ref477,2.2
ref479,2.8
ref491,1.8
ref495,2.3
ref516,2.0
ref526,2.4444444444444446
ref530,2.2
ref534,2.1
ref535,1.5
ref537,2.1666666666666665
ref543,1.6666666666666667
ref548,2.2
ref555,2.0
ref556,1.8
ref565,2.4
ref571,2.0
ref581,1.8888888888888888
ref583,2.2222222222222223
ref584,1.6363636363636365
ref588,2.8
ref593,1.9
ref597,2.5
ref599,2.4
ref606,2.555555555555556
ref608,2.6
ref616,2.5
ref621,2.6
ref632,2.555555555555556
ref650,2.6666666666666665
ref652,2.090909090909091
ref655,2.4
ref662,1.7777777777777777
ref666,2.4444444444444446
ref670,2.111111111111111
ref671,2.2
ref672,1.8
ref674,1.7272727272727273
ref675,2.333333333333333
ref677,2.2
ref684,2.2222222222222223
ref685,1.6666666666666667
ref689,1.9
ref690,2.0
ref691,1.5
ref692,1.9
ref700,1.7
ref701,1.8
ref703,1.7272727272727273
ref709,1.8
ref711,1.7
ref720,2.8
ref721,1.5454545454545454
ref723,2.1
ref727,1.1111111111111112
ref728,1.4444444444444444
ref729,1.3
ref732,2.0
ref735,1.3
ref740,1.7777777777777777
ref744,1.5555555555555556
ref757,1.6666666666666667
ref761,1.9
ref762,1.6
ref768,2.1
ref776,2.090909090909091
ref777,1.9
ref783,2.111111111111111
ref788,1.3333333333333333
ref790,2.0
ref793,1.8888888888888888
ref802,2.8
ref803,1.8
ref806,2.2
ref808,3.0
ref811,1.6666666666666667
ref817,1.7
ref818,1.6666666666666667
ref825,1.3
ref835,2.0
ref837,1.5555555555555556
ref840,1.7272727272727273
ref844,1.181818181818182
ref846,1.3
ref847,3.0
ref857,1.4
ref862,3.0
ref874,2.090909090909091
ref887,2.8
ref891,2.4
ref893,2.0
ref900,1.5
ref906,1.8
ref911,2.5
ref912,1.6
ref920,2.1
ref926,1.5
